2191,27.94, 49
Vazao | Tempo: 5218532, Pulsos: 33, PWMooler: 242
5219191,34.06, 170
Vazao | Tempo: 5219192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5219532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 5220032, Pulsos: 34, PWMooler: 241
5220691,34.06, 170
Vazao | Tempo: 5220692, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 5221032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5221532, Pulsos: 34, PWMooler: 240
5222191,34.06, 170
Vazao | Tempo: 5222192, Pulsos: 46, PWMooler: 220
Vazao | Tempo: 5222532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5223032, Pulsos: 34, PWMooler: 240
5223691,34.06, 170
Vazao | Tempo: 5223692, Pulsos: 46, PWMooler: 220
Vazao | Tempo: 5224032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5224532, Pulsos: 34, PWMooler: 240
5225191,34.06, 170
Vazao | Tempo: 5225192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5225532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5226032, Pulsos: 34, PWMooler: 241
5226691,34.06, 170
Vazao | Tempo: 5226692, Pulsos: 46, PWMooler: 220
Vazao | Tempo: 5227032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5227532, Pulsos: 35, PWMooler: 238
5228191,34.06, 170
Vazao | Tempo: 5228192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5228532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5229032, Pulsos: 34, PWMooler: 240
5229691,34.06, 170
Vazao | Tempo: 5229692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5230032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5230532, Pulsos: 34, PWMooler: 240
5231191,34.06, 170
Vazao | Tempo: 5231192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5231532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5232032, Pulsos: 34, PWMooler: 240
5232691,34.06, 170
Vazao | Tempo: 5232692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5233032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5233532, Pulsos: 34, PWMooler: 241
5234191,34.06, 170
Vazao | Tempo: 5234192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5234532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5235032, Pulsos: 34, PWMooler: 240
5235691,34.06, 170
Vazao | Tempo: 5235692, Pulsos: 46, PWMooler: 220
Vazao | Tempo: 5236032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5236532, Pulsos: 33, PWMooler: 242
5237191,34.06, 170
Vazao | Tempo: 5237191, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5237532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5238032, Pulsos: 34, PWMooler: 240
5238691,34.06, 170
Vazao | Tempo: 5238692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5239032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5239532, Pulsos: 33, PWMooler: 242
5240191,34.06, 170
Vazao | Tempo: 5240192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5240532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5241032, Pulsos: 33, PWMooler: 242
5241691,34.06, 171
Vazao | Tempo: 5241692, Pulsos: 46, PWMooler: 220
Vazao | Tempo: 5242032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5242532, Pulsos: 34, PWMooler: 240
5243191,34.06, 171
Vazao | Tempo: 5243192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5243532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5244032, Pulsos: 34, PWMooler: 241
5244691,34.06, 171
Vazao | Tempo: 5244692, Pulsos: 44, PWMooler: 224
Vazao | Tempo: 5245032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 5245532, Pulsos: 34, PWMooler: 241
5246191,34.06, 171
Vazao | Tempo: 5246191, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 5246532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5247032, Pulsos: 33, PWMooler: 242
5247691,34.06, 171
Vazao | Tempo: 5247692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5248032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5248532, Pulsos: 34, PWMooler: 240
5249191,34.06, 171
Vazao | Tempo: 5249192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5249532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5250032, Pulsos: 34, PWMooler: 240
5250691,34.06, 171
Vazao | Tempo: 5250692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5251032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5251532, Pulsos: 33, PWMooler: 242
5252191,34.06, 171
Vazao | Tempo: 5252191, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5252532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5253032, Pulsos: 33, PWMooler: 242
5253691,34.06, 171
Vazao | Tempo: 5253692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5254032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5254532, Pulsos: 33, PWMooler: 242
5255191,34.06, 171
Vazao | Tempo: 5255191, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5255532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5256032, Pulsos: 34, PWMooler: 240
5256691,34.06, 171
Vazao | Tempo: 5256692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5257032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5257532, Pulsos: 33, PWMooler: 242
5258191,34.06, 171
Vazao | Tempo: 5258192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5258532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5259032, Pulsos: 34, PWMooler: 240
5259691,34.06, 171
Vazao | Tempo: 5259692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5260032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5260532, Pulsos: 34, PWMooler: 240
5261191,34.06, 171
Vazao | Tempo: 5261191, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5261532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5262032, Pulsos: 33, PWMooler: 242
5262691,34.06, 171
Vazao | Tempo: 5262692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5263032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 5263532, Pulsos: 33, PWMooler: 243
5264191,34.06, 171
Vazao | Tempo: 5264191, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 5264532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5265032, Pulsos: 34, PWMooler: 240
5265691,34.06, 171
Vazao | Tempo: 5265692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5266032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5266532, Pulsos: 33, PWMooler: 242
5267191,34.06, 171
Vazao | Tempo: 5267192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5267532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5268032, Pulsos: 34, PWMooler: 240
5268691,34.06, 171
Vazao | Tempo: 5268692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5269032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5269532, Pulsos: 33, PWMooler: 242
5270191,34.06, 171
Vazao | Tempo: 5270192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5270532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5271032, Pulsos: 34, PWMooler: 241
5271691,34.06, 171
Vazao | Tempo: 5271692, Pulsos: 46, PWMooler: 221
Vazao | Tempo: 5272032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5272532, Pulsos: 34, PWMooler: 240
5273191,34.06, 171
Vazao | Tempo: 5273192, Pulsos: 46, PWMooler: 220
Vazao | Tempo: 5273532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5274032, Pulsos: 34, PWMooler: 240
5274691,34.06, 171
Vazao | Tempo: 5274692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5275032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5275532, Pulsos: 34, PWMooler: 241
5276191,34.06, 171
Vazao | Tempo: 5276192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5276532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5277032, Pulsos: 34, PWMooler: 240
5277691,34.06, 171
Vazao | Tempo: 5277692, Pulsos: 46, PWMooler: 220
Vazao | Tempo: 5278032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5278532, Pulsos: 34, PWMooler: 240
5279191,34.06, 171
Vazao | Tempo: 5279192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5279532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5280032, Pulsos: 34, PWMooler: 240
5280691,34.06, 171
Vazao | Tempo: 5280692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5281032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5281532, Pulsos: 34, PWMooler: 241
5282191,34.06, 171
Vazao | Tempo: 5282192, Pulsos: 46, PWMooler: 221
Vazao | Tempo: 5282532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5283032, Pulsos: 35, PWMooler: 238
5283691,34.06, 171
Vazao | Tempo: 5283692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5284032, Pulsos: 24, PWMooler: 253
Vazao | Tempo: 5284532, Pulsos: 34, PWMooler: 240
5285191,34.06, 171
Vazao | Tempo: 5285192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5285532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5286032, Pulsos: 35, PWMooler: 238
5286691,34.06, 171
Vazao | Tempo: 5286692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5287032, Pulsos: 24, PWMooler: 253
Vazao | Tempo: 5287532, Pulsos: 34, PWMooler: 240
5288191,34.06, 171
Vazao | Tempo: 5288192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5288532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5289032, Pulsos: 35, PWMooler: 238
5289691,34.06, 171
Vazao | Tempo: 5289692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5290032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5290532, Pulsos: 33, PWMooler: 242
5291191,34.06, 171
Vazao | Tempo: 5291192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5291532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5292032, Pulsos: 33, PWMooler: 242
5292691,34.06, 171
Vazao | Tempo: 5292692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5293032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5293532, Pulsos: 34, PWMooler: 240
5294191,34.06, 171
Vazao | Tempo: 5294192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5294532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5295032, Pulsos: 34, PWMooler: 240
5295691,34.06, 171
Vazao | Tempo: 5295692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5296032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5296532, Pulsos: 34, PWMooler: 240
5297191,34.06, 171
Vazao | Tempo: 5297192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5297532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5298032, Pulsos: 34, PWMooler: 240
5298691,34.06, 171
Vazao | Tempo: 5298692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5299032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5299532, Pulsos: 33, PWMooler: 242
5300191,34.06, 171
Vazao | Tempo: 5300192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5300532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5301032, Pulsos: 34, PWMooler: 240
5301691,34.06, 171
Vazao | Tempo: 5301692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5302032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5302532, Pulsos: 34, PWMooler: 240
5303191,34.06, 171
Vazao | Tempo: 5303192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5303532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5304032, Pulsos: 33, PWMooler: 243
5304691,34.06, 171
Vazao | Tempo: 5304692, Pulsos: 46, PWMooler: 221
Vazao | Tempo: 5305032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5305532, Pulsos: 34, PWMooler: 240
5306191,34.06, 171
Vazao | Tempo: 5306192, Pulsos: 46, PWMooler: 220
Vazao | Tempo: 5306532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5307032, Pulsos: 34, PWMooler: 240
5307691,34.06, 171
Vazao | Tempo: 5307692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5308032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5308532, Pulsos: 34, PWMooler: 240
5309191,34.06, 171
Vazao | Tempo: 5309192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5309532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5310032, Pulsos: 33, PWMooler: 243
5310691,34.06, 171
Vazao | Tempo: 5310692, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 5311032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 5311532, Pulsos: 34, PWMooler: 241
5312191,34.06, 171
Vazao | Tempo: 5312192, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 5312532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5313032, Pulsos: 34, PWMooler: 240
5313691,34.06, 171
Vazao | Tempo: 5313692, Pulsos: 46, PWMooler: 220
Vazao | Tempo: 5314032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5314532, Pulsos: 34, PWMooler: 240
5315191,34.06, 171
Vazao | Tempo: 5315192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5315532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5316032, Pulsos: 34, PWMooler: 241
5316691,34.06, 171
Vazao | Tempo: 5316692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5317032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5317532, Pulsos: 34, PWMooler: 240
5318191,34.06, 171
Vazao | Tempo: 5318192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5318532, Pulsos: 22, PWMooler: 255
Vazao | Tempo: 5319032, Pulsos: 33, PWMooler: 240
5319691,34.06, 172
Vazao | Tempo: 5319692, Pulsos: 44, PWMooler: 222
Vazao | Tempo: 5320032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5320532, Pulsos: 33, PWMooler: 242
5321191,34.06, 172
Vazao | Tempo: 5321192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5321532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5322032, Pulsos: 33, PWMooler: 242
5322691,34.06, 172
Vazao | Tempo: 5322692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5323032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5323532, Pulsos: 34, PWMooler: 240
5324191,34.06, 172
Vazao | Tempo: 5324192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5324532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5325032, Pulsos: 33, PWMooler: 242
5325691,34.06, 172
Vazao | Tempo: 5325692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5326032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5326532, Pulsos: 33, PWMooler: 242
5327191,34.06, 172
Vazao | Tempo: 5327192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5327532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5328032, Pulsos: 34, PWMooler: 240
5328691,34.06, 172
Vazao | Tempo: 5328692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5329032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5329532, Pulsos: 34, PWMooler: 240
5330191,34.06, 172
Vazao | Tempo: 5330192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5330532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5331032, Pulsos: 34, PWMooler: 240
5331691,34.06, 172
Vazao | Tempo: 5331692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5332032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5332532, Pulsos: 33, PWMooler: 242
5333191,34.06, 172
Vazao | Tempo: 5333192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5333532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5334032, Pulsos: 34, PWMooler: 240
5334691,34.06, 172
Vazao | Tempo: 5334692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5335032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5335532, Pulsos: 33, PWMooler: 243
5336191,34.06, 172
Vazao | Tempo: 5336192, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 5336532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 5337032, Pulsos: 33, PWMooler: 243
5337691,34.06, 172
Vazao | Tempo: 5337692, Pulsos: 46, PWMooler: 221
Vazao | Tempo: 5338032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5338532, Pulsos: 34, PWMooler: 240
5339191,34.06, 172
Vazao | Tempo: 5339192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5339532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5340032, Pulsos: 34, PWMooler: 241
5340691,34.06, 172
Vazao | Tempo: 5340692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5341032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5341532, Pulsos: 34, PWMooler: 240
5342191,34.06, 172
Vazao | Tempo: 5342191, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5342532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5343032, Pulsos: 33, PWMooler: 242
5343691,34.06, 172
Vazao | Tempo: 5343692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5344032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5344532, Pulsos: 33, PWMooler: 242
5345191,34.06, 172
Vazao | Tempo: 5345192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5345532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5346032, Pulsos: 33, PWMooler: 242
5346691,34.06, 172
Vazao | Tempo: 5346691, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5347032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5347532, Pulsos: 34, PWMooler: 240
5348191,34.06, 172
Vazao | Tempo: 5348192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5348532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5349032, Pulsos: 33, PWMooler: 242
5349691,34.06, 172
Vazao | Tempo: 5349692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5350032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5350532, Pulsos: 33, PWMooler: 243
5351191,34.06, 172
Vazao | Tempo: 5351192, Pulsos: 46, PWMooler: 221
Vazao | Tempo: 5351532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5352032, Pulsos: 34, PWMooler: 240
5352691,34.06, 172
Vazao | Tempo: 5352692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5353032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5353532, Pulsos: 33, PWMooler: 242
5354191,34.06, 172
Vazao | Tempo: 5354192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5354532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5355032, Pulsos: 34, PWMooler: 240
5355691,34.06, 172
Vazao | Tempo: 5355692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5356032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5356532, Pulsos: 33, PWMooler: 242
5357191,34.12, 172
Vazao | Tempo: 5357192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5357532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5358032, Pulsos: 33, PWMooler: 242
5358691,34.06, 172
Vazao | Tempo: 5358692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5359032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5359532, Pulsos: 34, PWMooler: 241
5360191,34.06, 172
Vazao | Tempo: 5360192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5360532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5361032, Pulsos: 34, PWMooler: 240
5361691,34.12, 172
Vazao | Tempo: 5361692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5362032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5362532, Pulsos: 33, PWMooler: 243
5363191,34.06, 172
Vazao | Tempo: 5363192, Pulsos: 44, PWMooler: 224
Vazao | Tempo: 5363532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5364032, Pulsos: 33, PWMooler: 242
5364691,34.06, 172
Vazao | Tempo: 5364692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5365032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5365532, Pulsos: 34, PWMooler: 241
5366191,34.12, 172
Vazao | Tempo: 5366192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5366532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5367032, Pulsos: 34, PWMooler: 240
5367691,34.12, 172
Vazao | Tempo: 5367692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5368032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5368532, Pulsos: 33, PWMooler: 243
5369191,34.12, 172
Vazao | Tempo: 5369192, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 5369532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5370032, Pulsos: 35, PWMooler: 238
5370691,34.12, 172
Vazao | Tempo: 5370692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5371032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5371532, Pulsos: 34, PWMooler: 240
5372191,34.12, 172
Vazao | Tempo: 5372192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5372532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5373032, Pulsos: 34, PWMooler: 240
5373691,34.12, 172
Vazao | Tempo: 5373692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5374032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5374532, Pulsos: 34, PWMooler: 240
5375191,34.12, 172
Vazao | Tempo: 5375192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5375532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5376032, Pulsos: 34, PWMooler: 240
5376691,34.12, 172
Vazao | Tempo: 5376692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5377032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5377532, Pulsos: 33, PWMooler: 243
5378191,34.12, 172
Vazao | Tempo: 5378192, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 5378532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5379032, Pulsos: 34, PWMooler: 240
5379691,34.12, 172
Vazao | Tempo: 5379692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5380032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5380532, Pulsos: 34, PWMooler: 240
5381191,34.12, 172
Vazao | Tempo: 5381192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5381532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5382032, Pulsos: 34, PWMooler: 240
5382691,34.12, 172
Vazao | Tempo: 5382692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5383032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5383532, Pulsos: 34, PWMooler: 240
5384191,34.12, 172
Vazao | Tempo: 5384192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5384532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5385032, Pulsos: 34, PWMooler: 240
5385691,34.12, 172
Vazao | Tempo: 5385692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5386032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5386532, Pulsos: 34, PWMooler: 240
5387191,34.12, 172
Vazao | Tempo: 5387192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5387532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5388032, Pulsos: 34, PWMooler: 240
5388691,34.12, 172
Vazao | Tempo: 5388692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5389032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5389532, Pulsos: 33, PWMooler: 243
5390191,34.12, 172
Vazao | Tempo: 5390192, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 5390532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 5391032, Pulsos: 34, PWMooler: 241
5391691,34.12, 172
Vazao | Tempo: 5391692, Pulsos: 44, PWMooler: 224
Vazao | Tempo: 5392032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5392532, Pulsos: 33, PWMooler: 242
5393191,34.12, 172
Vazao | Tempo: 5393192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5393532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5394032, Pulsos: 34, PWMooler: 240
5394691,34.12, 172
Vazao | Tempo: 5394692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5395032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5395532, Pulsos: 33, PWMooler: 242
5396191,34.12, 172
Vazao | Tempo: 5396192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 5396532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5397032, Pulsos: 34, PWMooler: 241
5397691,34.12, 172
Vazao | Tempo: 5397692, Pulsos: 44, PWMooler: 224
Vazao | Tempo: 5398032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5398532, Pulsos: 34, PWMooler: 240
5399191,34.12, 172
Vazao | Tempo: 5399192, Pulsos: 46, PWMooler: 220
Vazao | Tempo: 5399532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5400032, Pulsos: 34, PWMooler: 240
5400691,34.12, 172
Vazao | Tempo: 5400692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5401032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5401532, Pulsos: 33, PWMooler: 242
5402191,34.12, 172
Vazao | Tempo: 5402192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 5402532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 5403032, Pulsos: 33, PWMooler: 243
5403691,34.12, 172
Vazao | Tempo: 5403692, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 5404032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 5404532, Pulsos: 34, PWMooler: 240
5405191,34.12, 172
Vazao | Tempo: 5405192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 5405532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 5406032, Pulsos: 34, PWMooler: 241
5406691,34.12, 172
Vazao | Tempo: 5406692, Pulsos: 44, PWMooler: 224
Vazao | Tempo: 5407032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 5407532, Pulsos: 33, PWMooler: 243
5408191,34.12, 172
Vazao | Tempo: 5408192, Pulsos: 46, PWMooler: 221
Vazao | Tempo: 5408532, Pulsos: 23, PWMooler: 255
